id	label	reason	evidence	queue	priority_score	organism	n_files_total	n_raw	raw_extensions	acquisition_mode	quant_mode	instruments	has_pride_metadata_file	has_deposited_sdrf	metadata_filenames	design_complexity	estimated_sdrf_rows	templates	publication	already_annotated	notes
PXD071473	include	Small label-free project; mapping must come from acquisition filenames	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD071473; files/all n=5	Q2	8	Homo sapiens (human)	5	2	raw.zip	DIA	LFQ	timsTOF HT	no	no	checksum.txt	simple	2	ms-proteomics;human;dia-acquisition	none_in_pride	no	Verify filename tokens resolve condition and replicate before annotating
PXD071483	include	Small label-free project; mapping must come from acquisition filenames	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD071483; files/all n=17	Q2	8	Mus musculus (mouse)	17	12	raw	DIA	LFQ	Orbitrap Exploris 480	no	no	4547_report_MBR.tsv;4547_report_MBR.log.txt;checksum.txt	simple	12	ms-proteomics;vertebrates;dia-acquisition	none_in_pride	no	Verify filename tokens resolve condition and replicate before annotating
PXD071487	include	Small label-free project; mapping must come from acquisition filenames	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD071487; files/all n=19	Q2	8	Mus musculus (mouse)	19	8	d.zip	DDA	LFQ	timsTOF Pro 2	no	no	2220002-LFQ-Proteins-KO-vs-WT.xlsx;checksum.txt	simple	8	ms-proteomics;vertebrates	none_in_pride	no	Verify filename tokens resolve condition and replicate before annotating
PXD071589	include	Small label-free project; mapping must come from acquisition filenames	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD071589; files/all n=12	Q2	8	Rattus norvegicus (rat)	12	10	d.zip	DIA	LFQ	timsTOF Ultra 2	no	no	DAE429_Gel_Megalin_reportfirstpass.phosphosites_90.tsv.xlsx;checksum.txt	simple	10	ms-proteomics;vertebrates;dia-acquisition	none_in_pride	no	Verify filename tokens resolve condition and replicate before annotating
PXD071639	include	Small label-free project; mapping must come from acquisition filenames	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD071639; files/all n=8	Q2	8	Homo sapiens (human)	8	6	raw	DIA	LFQ	Orbitrap Fusion Lumos	no	no	checksum.txt	simple	6	ms-proteomics;human;dia-acquisition	none_in_pride	no	Verify filename tokens resolve condition and replicate before annotating
PXD071717	include	Small label-free project; mapping must come from acquisition filenames	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD071717; files/all n=16	Q2	8	Pinctada fucata	16	12	raw	DIA	LFQ	Orbitrap Fusion	no	no	ESM_DIA_for_DDAvsDIA_comparison_MQresult.txt;ESM_DDA_for_DDAvsDIA_comparison_MQresult.txt;Whole_nacreous_layer_DIA_MQresult.txt	simple	12	ms-proteomics;dia-acquisition	none_in_pride	no	Verify filename tokens resolve condition and replicate before annotating
PXD071722	include	Small label-free project; mapping must come from acquisition filenames	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD071722; files/all n=11	Q2	8	Bos taurus (bovine)	11	9	d.zip	DDA	LFQ	timsTOF Pro 2	no	no	checksum.txt	simple	9	ms-proteomics;vertebrates	none_in_pride	no	Verify filename tokens resolve condition and replicate before annotating
PXD071741	include	Small label-free project; mapping must come from acquisition filenames	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD071741; files/all n=11	Q2	8	Homo sapiens (human)	11	6	raw	DDA	LFQ	Orbitrap Exploris 480	no	no	summary.txt;checksum.txt;parameters.txt	simple	6	ms-proteomics;human	none_in_pride	no	Verify filename tokens resolve condition and replicate before annotating
PXD071790	include	Small label-free project; mapping must come from acquisition filenames	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD071790; files/all n=12	Q2	8	Mus musculus (mouse)	12	8	raw	DDA	LFQ	Orbitrap Fusion	no	no	checksum.txt	simple	8	ms-proteomics;vertebrates	none_in_pride	no	Verify filename tokens resolve condition and replicate before annotating
PXD071884	include	Small label-free project; mapping must come from acquisition filenames	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD071884; files/all n=8	Q2	8	Homo sapiens (human)	8	6	raw	DDA	LFQ	Q Exactive	no	no	Results.xlsx;checksum.txt	simple	6	ms-proteomics;human	none_in_pride	no	Verify filename tokens resolve condition and replicate before annotating
PXD071897	include	Small label-free project; mapping must come from acquisition filenames	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD071897; files/all n=11	Q2	8	Mus musculus (mouse)	11	10	raw	DIA	LFQ	Orbitrap Exploris 240	no	no	checksum.txt	simple	10	ms-proteomics;vertebrates;dia-acquisition	none_in_pride	no	Verify filename tokens resolve condition and replicate before annotating
PXD071911	include	Small label-free project; mapping must come from acquisition filenames	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD071911; files/all n=13	Q2	8	Oreochromis niloticus	13	6	d.zip	DDA	LFQ	timsTOF Pro 2	no	no	2_UGE_1_S1-A11_1_2040.txt;checksum.txt;2_UGE_2_S1-A12_1_2041.txt	simple	6	ms-proteomics	none_in_pride	no	Verify filename tokens resolve condition and replicate before annotating
PXD071945	include	Small label-free project; mapping must come from acquisition filenames	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD071945; files/all n=39	Q2	8	Escherichia coli (strain k12);Staphylococcus aureus subsp. aureus nctc 8325	39	8	raw	DIA	LFQ	Orbitrap Eclipse;timsTOF Pro	no	no	diannpar.txt	simple	8	ms-proteomics;dia-acquisition	none_in_pride	no	Verify filename tokens resolve condition and replicate before annotating
PXD071946	include	Small label-free project; mapping must come from acquisition filenames	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD071946; files/all n=9	Q2	8	Klebsiella pneumoniae subsp. pneumoniae kpq3	9	6	d.zip	DIA	LFQ	maXis	no	no	checksum.txt;report.tsv	simple	6	ms-proteomics;dia-acquisition	none_in_pride	no	Verify filename tokens resolve condition and replicate before annotating
PXD072104	include	Small label-free project; mapping must come from acquisition filenames	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD072104; files/all n=8	Q2	8	Homo sapiens (human)	8	4	raw	DIA	LFQ	Orbitrap Exploris 480	no	no	Result.xlsx;IdentifiedAndQuantifiedProteins.tsv;checksum.txt	simple	4	ms-proteomics;human;dia-acquisition	none_in_pride	no	Verify filename tokens resolve condition and replicate before annotating
PXD072134	include	Small label-free project; mapping must come from acquisition filenames	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD072134; files/all n=14	Q2	8	Rousettus aegyptiacus (egyptian rousette) (egyptian fruit bat)	14	10	raw	DIA	LFQ	Orbitrap Fusion Lumos	no	no	checksum.txt	simple	10	ms-proteomics;dia-acquisition	none_in_pride	no	Verify filename tokens resolve condition and replicate before annotating
PXD072167	include	Small label-free project; mapping must come from acquisition filenames	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD072167; files/all n=14	Q2	8	Homo sapiens (human)	14	12	raw	DIA	LFQ	Orbitrap Exploris 480	no	no	checksum.txt	simple	12	ms-proteomics;human;dia-acquisition;cell-lines	none_in_pride	no	Verify filename tokens resolve condition and replicate before annotating
PXD072183	include	Small label-free project; mapping must come from acquisition filenames	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD072183; files/all n=8	Q2	8	Nicotiana tabacum (common tobacco);Solanum lycopersicum	8	6	d.zip	DIA	LFQ	timsTOF Pro 2	no	no	checksum.txt	simple	6	ms-proteomics;dia-acquisition	none_in_pride	no	Verify filename tokens resolve condition and replicate before annotating
PXD072220	include	Small label-free project; mapping must come from acquisition filenames	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD072220; files/all n=14	Q2	8	Homo sapiens (human)	14	9	raw	DIA	LFQ	Orbitrap Exploris 240	no	no	HK-2_Spectronaut-report_PG_Quantity.txt;HK-2_Spectronaut-report_PTM.txt;HK-2_Spectronaut-report_Candidates.txt	simple	9	ms-proteomics;human;dia-acquisition	none_in_pride	no	Verify filename tokens resolve condition and replicate before annotating
PXD072386	include	Small label-free project; mapping must come from acquisition filenames	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD072386; files/all n=10	Q2	8	Mus musculus (mouse)	10	8	raw	DIA	LFQ	Orbitrap Fusion Lumos	no	no	201001_095933_dongzhou_micekidney_phos_sn_ptm0.75_0930_Report.tsv;readme.xlsx	simple	8	ms-proteomics;vertebrates;dia-acquisition	none_in_pride	no	Verify filename tokens resolve condition and replicate before annotating
PXD072578	include	Small label-free project; mapping must come from acquisition filenames	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD072578; files/all n=10	Q2	8	Homo sapiens (human)	10	3	raw	DDA	LFQ	Orbitrap Eclipse	no	no	Lacritin_PRP_endogenous_glycopeps_250909_VC_tear_peptide_pooled_1.raw.xlsx;Tears_peptidome_unmod_pooled_VC_pyroGlu_250909_VC_tear_peptide_pooled_1.raw.xlsx;checksum.txt	simple	3	ms-proteomics;human	none_in_pride	no	Verify filename tokens resolve condition and replicate before annotating
PXD072579	include	Small label-free project; mapping must come from acquisition filenames	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD072579; files/all n=6	Q2	8	Caenorhabditis elegans	6	4	raw	DDA	LFQ	Orbitrap Fusion Lumos	no	no	checksum.txt;3xflag_gfp_set_25vsWT_2026.1.2_IP_MS.xlsx	simple	4	ms-proteomics;invertebrates	none_in_pride	no	Verify filename tokens resolve condition and replicate before annotating
PXD072752	include	Small label-free project; mapping must come from acquisition filenames	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD072752; files/all n=8	Q2	8	Mus musculus (mouse)	8	6	raw	DIA	LFQ	Q Exactive HF	no	no	checksum.txt;YAS202506260063-2.pr_matrix.tsv	simple	6	ms-proteomics;vertebrates;dia-acquisition;cell-lines	none_in_pride	no	Verify filename tokens resolve condition and replicate before annotating
PXD072753	include	Small label-free project; mapping must come from acquisition filenames	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD072753; files/all n=20	Q2	8	Homo sapiens (human)	20	8	raw	DIA	LFQ	Orbitrap Fusion Lumos	no	no	rAMELY_statistics.csv;classified_peptides.csv	simple	8	ms-proteomics;human;dia-acquisition	none_in_pride	no	Verify filename tokens resolve condition and replicate before annotating
PXD072759	include	Small label-free project; mapping must come from acquisition filenames	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD072759; files/all n=3	Q2	8	Mus musculus (mouse)	3	1	raw	DIA	LFQ	timsTOF Pro	no	no	checksum.txt	simple	1	ms-proteomics;vertebrates;dia-acquisition	none_in_pride	no	Verify filename tokens resolve condition and replicate before annotating
PXD072831	include	Small label-free project; mapping must come from acquisition filenames	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD072831; files/all n=42	Q2	8	Homo sapiens (human)	42	9	raw	DDA	LFQ	Orbitrap Exploris 240	no	no	CTRL3ptmprofile.csv;EC2ptmprofile.csv;normalization_factor.csv	simple	9	ms-proteomics;human;cell-lines	none_in_pride	no	Verify filename tokens resolve condition and replicate before annotating
PXD072844	include	Small label-free project; mapping must come from acquisition filenames	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD072844; files/all n=9	Q2	8	Chlamydomonas reinhardtii	9	4	raw	DDA	LFQ	Orbitrap Exploris 480	no	no	checksum.txt	simple	4	ms-proteomics	none_in_pride	no	Verify filename tokens resolve condition and replicate before annotating
PXD072864	include	Small label-free project; mapping must come from acquisition filenames	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD072864; files/all n=14	Q2	8	Unclassified anisakis	14	9	raw	DDA	LFQ	Q Exactive HF	no	no	checksum.txt	simple	9	ms-proteomics	none_in_pride	no	Verify filename tokens resolve condition and replicate before annotating
PXD072873	include	Small label-free project; mapping must come from acquisition filenames	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD072873; files/all n=10	Q2	8	Leishmania mexicana mhom/gt/2001/u1103	10	6	d.zip	DIA	LFQ	timsTOF HT	no	no	E717-Spectronaut.zip	simple	6	ms-proteomics;dia-acquisition	none_in_pride	no	Verify filename tokens resolve condition and replicate before annotating
PXD072876	include	Small label-free project; mapping must come from acquisition filenames	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD072876; files/all n=8	Q2	8	Escherichia coli	8	6	raw	DIA	LFQ	maXis	no	no	checksum.txt	simple	6	ms-proteomics;dia-acquisition	none_in_pride	no	Verify filename tokens resolve condition and replicate before annotating
PXD072951	include	Small label-free project; mapping must come from acquisition filenames	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD072951; files/all n=20	Q2	8	Mus musculus (mouse)	20	9	wiff	DIA	LFQ	TripleTOF 6600	no	no	checksum.txt;swath_library__FDR.xlsx	simple	9	ms-proteomics;vertebrates;dia-acquisition	none_in_pride	no	Verify filename tokens resolve condition and replicate before annotating
PXD073074	include	Small label-free project; mapping must come from acquisition filenames	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD073074; files/all n=8	Q2	8	Mus musculus (mouse)	8	6	raw	DIA	LFQ	Orbitrap Astral Zoom	no	no	checksum.txt	simple	6	ms-proteomics;vertebrates;dia-acquisition	none_in_pride	no	Verify filename tokens resolve condition and replicate before annotating
PXD073191	include	Small label-free project; mapping must come from acquisition filenames	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD073191; files/all n=12	Q2	8	Cryphonectria parasitica	12	6	d.zip	DDA	LFQ	timsTOF Pro	no	no	peptides.txt;modificationSpecificPeptides.txt;proteinGroups.txt	simple	6	ms-proteomics	none_in_pride	no	Verify filename tokens resolve condition and replicate before annotating
PXD073209	include	Small label-free project; mapping must come from acquisition filenames	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD073209; files/all n=8	Q2	8	Larimichthys crocea (large yellow croaker) (pseudosciaena crocea)	8	6	raw	DIA	LFQ	Q Exactive HF	no	no	md5sum.txt	simple	6	ms-proteomics;dia-acquisition	none_in_pride	no	Verify filename tokens resolve condition and replicate before annotating
PXD073279	include	Small label-free project; mapping must come from acquisition filenames	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD073279; files/all n=10	Q2	8	Homo sapiens (human)	10	9	raw	DIA	LFQ	Orbitrap Astral	no	no	checksum.txt	simple	9	ms-proteomics;human;dia-acquisition	none_in_pride	no	Verify filename tokens resolve condition and replicate before annotating
PXD073289	include	Small label-free project; mapping must come from acquisition filenames	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD073289; files/all n=26	Q2	8	Homo sapiens (human)	26	12	wiff	DIA	LFQ	TripleTOF 6600	no	no	checksum.txt;SWATH_Library__FDR.xlsx	simple	12	ms-proteomics;human;dia-acquisition	none_in_pride	no	Verify filename tokens resolve condition and replicate before annotating
PXD073301	include	Small label-free project; mapping must come from acquisition filenames	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD073301; files/all n=14	Q2	8	Sus scrofa domesticus (domestic pig)	14	12	raw	DIA	LFQ	Q Exactive HF	no	no	checksum.txt	simple	12	ms-proteomics;vertebrates;dia-acquisition	none_in_pride	no	Verify filename tokens resolve condition and replicate before annotating
PXD073302	include	Small label-free project; mapping must come from acquisition filenames	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD073302; files/all n=19	Q2	8	Homo sapiens (human)	19	9	wiff	DIA	LFQ	TripleTOF 5600	no	no	pg_matrix_exp_MSPC_6aug25_v3.tsv	simple	9	ms-proteomics;human;dia-acquisition	none_in_pride	no	Verify filename tokens resolve condition and replicate before annotating
PXD073360	include	Small label-free project; mapping must come from acquisition filenames	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD073360; files/all n=15	Q2	8	Caenorhabditis elegans	15	12	raw	DIA	LFQ	Q Exactive HF-X	no	no	PTL_KO_vs_Control_Unique_Genes.txt;KEY.xlsx;checksum.txt	simple	12	ms-proteomics;invertebrates;dia-acquisition	none_in_pride	no	Verify filename tokens resolve condition and replicate before annotating
PXD073401	include	Small label-free project; mapping must come from acquisition filenames	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD073401; files/all n=8	Q2	8	Homo sapiens (human)	8	6	raw	DIA	LFQ	Orbitrap Astral	no	no	Astral_14min_Report.xlsx;checksum.txt	simple	6	ms-proteomics;human;dia-acquisition	none_in_pride	no	Verify filename tokens resolve condition and replicate before annotating
PXD073447	include	Small label-free project; mapping must come from acquisition filenames	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD073447; files/all n=15	Q2	8	Vicia costata	15	12	raw	DIA	LFQ	Q Exactive	no	no	YAS202407230073-1.pr_matrix.tsv;checksum.txt;YAS202407230073-1.pg_matrix.tsv	simple	12	ms-proteomics;dia-acquisition	none_in_pride	no	Verify filename tokens resolve condition and replicate before annotating
PXD073451	include	Small label-free project; mapping must come from acquisition filenames	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD073451; files/all n=6	Q2	8	Mus musculus (mouse)	6	4	raw	DIA	LFQ	Orbitrap Astral	no	no	checksum.txt	simple	4	ms-proteomics;vertebrates;dia-acquisition	none_in_pride	no	Verify filename tokens resolve condition and replicate before annotating
PXD073462	include	Small label-free project; mapping must come from acquisition filenames	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD073462; files/all n=3	Q2	8	Bacteroides fragilis	3	2	d.zip	DIA	LFQ	timsTOF Pro 2	no	no	Spectronaut.sne	simple	2	ms-proteomics;dia-acquisition	none_in_pride	no	Verify filename tokens resolve condition and replicate before annotating
PXD073635	include	Small label-free project; mapping must come from acquisition filenames	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD073635; files/all n=8	Q2	8	Homo sapiens (human)	8	6	raw	DDA	LFQ	LTQ Orbitrap XL ETD	no	no	HBEC_mass_spec_data.xlsx;checksum.txt	simple	6	ms-proteomics;human	none_in_pride	no	Verify filename tokens resolve condition and replicate before annotating
PXD073710	include	Small label-free project; mapping must come from acquisition filenames	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD073710; files/all n=11	Q2	8	Mus musculus (mouse)	11	9	d.zip	DIA	LFQ	Bruker Daltonics timsTOF series	no	no	checksum.txt	simple	9	ms-proteomics;vertebrates;dia-acquisition	none_in_pride	no	Verify filename tokens resolve condition and replicate before annotating
PXD073759	include	Small label-free project; mapping must come from acquisition filenames	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD073759; files/all n=8	Q2	8	Homo sapiens (human)	8	6	d.zip	DIA	LFQ	timsTOF HT	no	no	checksum.txt	simple	6	ms-proteomics;human;dia-acquisition	none_in_pride	no	Verify filename tokens resolve condition and replicate before annotating
PXD073786	include	Small label-free project; mapping must come from acquisition filenames	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD073786; files/all n=9	Q2	8	Homo sapiens (human)	9	6	raw	DDA	LFQ	Q Exactive Plus	no	no	Supplementary_table1_for_heatmap_after_filter.xlsx;protein_peptides_output_list.csv;checksum.txt	simple	6	ms-proteomics;human;cell-lines	none_in_pride	no	Verify filename tokens resolve condition and replicate before annotating
PXD073932	include	Small label-free project; mapping must come from acquisition filenames	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD073932; files/all n=9	Q2	8	Mus musculus (mouse)	9	4	d.zip	DDA	LFQ	timsTOF Pro 2	no	no	checksum.txt	simple	4	ms-proteomics;vertebrates	none_in_pride	no	Verify filename tokens resolve condition and replicate before annotating
PXD073946	include	Small label-free project; mapping must come from acquisition filenames	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD073946; files/all n=9	Q2	8	Homo sapiens (human)	9	6	d.zip	DIA	LFQ	timsTOF Pro 2	no	no	checksum.txt;2405001_Report_Ttest-HA-NT-vs-HA-CTRL.xlsx	simple	6	ms-proteomics;human;dia-acquisition;cell-lines	none_in_pride	no	Verify filename tokens resolve condition and replicate before annotating
PXD074000	include	Small label-free project; mapping must come from acquisition filenames	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD074000; files/all n=8	Q2	8	Mus musculus (mouse)	8	6	raw	DIA	LFQ	Orbitrap Fusion Lumos	no	no	checksum.txt	simple	6	ms-proteomics;vertebrates;dia-acquisition	none_in_pride	no	Verify filename tokens resolve condition and replicate before annotating
PXD074065	include	Small label-free project; mapping must come from acquisition filenames	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD074065; files/all n=28	Q2	8	Mus musculus (mouse)	28	12	raw	DIA	LFQ	Orbitrap Exploris 240	no	no	report.pr_matrix.tsv;Supplementary_File.xlsx;checksum.txt	simple	12	ms-proteomics;vertebrates;dia-acquisition	none_in_pride	no	Verify filename tokens resolve condition and replicate before annotating
PXD074094	include	Small label-free project; mapping must come from acquisition filenames	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD074094; files/all n=8	Q2	8	Homo sapiens (human)	8	6	raw	DIA	LFQ	timsTOF HT	no	no	checksum.txt	simple	6	ms-proteomics;human;dia-acquisition	none_in_pride	no	Verify filename tokens resolve condition and replicate before annotating
PXD074100	include	Small label-free project; mapping must come from acquisition filenames	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD074100; files/all n=6	Q2	8	Homo sapiens (human)	6	4	raw	DIA	LFQ	Orbitrap Eclipse	no	no	checksum.txt;Skyline_output_2635.csv	simple	4	ms-proteomics;human;dia-acquisition	none_in_pride	no	Verify filename tokens resolve condition and replicate before annotating
PXD074105	include	Small label-free project; mapping must come from acquisition filenames	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD074105; files/all n=4	Q2	8	Homo sapiens (human)	4	2	raw	DIA	LFQ	Orbitrap Exploris 480	no	no	checksum.txt	simple	2	ms-proteomics;human;dia-acquisition	none_in_pride	no	Verify filename tokens resolve condition and replicate before annotating
PXD074138	include	Small label-free project; mapping must come from acquisition filenames	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD074138; files/all n=26	Q2	8	Mus musculus (mouse)	26	6	raw	DIA	LFQ	Orbitrap Astral	no	no	checksum.txt	simple	6	ms-proteomics;vertebrates;dia-acquisition	none_in_pride	no	Verify filename tokens resolve condition and replicate before annotating
PXD074182	include	Small label-free project; mapping must come from acquisition filenames	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD074182; files/all n=14	Q2	8	Trypanosoma brucei	14	12	raw	DDA	LFQ	Orbitrap Fusion Lumos	no	no	checksum.txt;proteinGroups.txt	simple	12	ms-proteomics	none_in_pride	no	Verify filename tokens resolve condition and replicate before annotating
PXD074183	include	Small label-free project; mapping must come from acquisition filenames	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD074183; files/all n=14	Q2	8	Trypanosoma brucei	14	12	raw	DDA	LFQ	Orbitrap Exploris 480	no	no	proteinGroups.txt;checksum.txt	simple	12	ms-proteomics	none_in_pride	no	Verify filename tokens resolve condition and replicate before annotating
PXD074315	include	Small label-free project; mapping must come from acquisition filenames	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD074315; files/all n=10	Q2	8	Pseudomonas aeruginosa	10	8	d.zip	DIA	LFQ	timsTOF HT	no	no	checksum.txt	simple	8	ms-proteomics;dia-acquisition	none_in_pride	no	Verify filename tokens resolve condition and replicate before annotating
PXD074354	include	Small label-free project; mapping must come from acquisition filenames	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD074354; files/all n=3	Q2	8	Homo sapiens (human)	3	1	raw	DDA	LFQ	LTQ Orbitrap	no	no	checksum.txt	simple	1	ms-proteomics;human	none_in_pride	no	Verify filename tokens resolve condition and replicate before annotating
PXD074388	include	Small label-free project; mapping must come from acquisition filenames	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD074388; files/all n=22	Q2	8	Homo sapiens (human)	22	8	raw	DDA	LFQ	Orbitrap Fusion Lumos	no	no	msmsScans.txt;evidence.txt;OxidationSites.txt	simple	8	ms-proteomics;human	none_in_pride	no	Verify filename tokens resolve condition and replicate before annotating
PXD074422	include	Small label-free project; mapping must come from acquisition filenames	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD074422; files/all n=6	Q2	8	Dendrobium huoshanense	6	4	raw	DIA	LFQ	Orbitrap Astral	no	no	checksum.txt	simple	4	ms-proteomics;dia-acquisition	none_in_pride	no	Verify filename tokens resolve condition and replicate before annotating
PXD074523	include	Small label-free project; mapping must come from acquisition filenames	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD074523; files/all n=14	Q2	8	Bacillus sp. b-23280	14	12	raw	DIA	LFQ	Orbitrap Exploris 480	no	no	20260105_225415_251215_Fabian_pulldown_Report.tsv;checksum.txt	simple	12	ms-proteomics;dia-acquisition	none_in_pride	no	Verify filename tokens resolve condition and replicate before annotating
PXD074538	include	Small label-free project; mapping must come from acquisition filenames	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD074538; files/all n=11	Q2	8	Homo sapiens (human)	11	6	raw	DIA	LFQ	Orbitrap Exploris 480	no	no	20250924_DIA_Huh1_FAPS_ALL_Top3.xlsx;Source_data_for_volcano.xlsx;Source_data_for_copy_number.xlsx	simple	6	ms-proteomics;human;dia-acquisition	none_in_pride	no	Verify filename tokens resolve condition and replicate before annotating
PXD074558	include	Small label-free project; mapping must come from acquisition filenames	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD074558; files/all n=8	Q2	8	Pythium oligandrum	8	6	d.zip	DDA	LFQ	Bruker Daltonics instrument model	no	no	checksum.txt	simple	6	ms-proteomics	none_in_pride	no	Verify filename tokens resolve condition and replicate before annotating
PXD074564	include	Small label-free project; mapping must come from acquisition filenames	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD074564; files/all n=50	Q2	8	Homo sapiens (human)	50	12	raw	DIA	LFQ	Orbitrap Fusion Lumos	no	no	checksum.txt	simple	12	ms-proteomics;human;dia-acquisition	none_in_pride	no	Verify filename tokens resolve condition and replicate before annotating
PXD074595	include	Small label-free project; mapping must come from acquisition filenames	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD074595; files/all n=4	Q2	8	Mus musculus (mouse)	4	1	d.zip	DIA	LFQ	timsTOF HT	no	no	checksum.txt;Liver_report.pg_matrix.tsv;Heart_report.pg_matrix.tsv	simple	1	ms-proteomics;vertebrates;dia-acquisition	none_in_pride	no	Verify filename tokens resolve condition and replicate before annotating
PXD074673	include	Small label-free project; mapping must come from acquisition filenames	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD074673; files/all n=12	Q2	8	Homo sapiens (human)	12	10	raw	DIA	LFQ	Orbitrap Astral	no	no	report.pg_matrix.tsv;checksum.txt	simple	10	ms-proteomics;human;dia-acquisition;cell-lines	none_in_pride	no	Verify filename tokens resolve condition and replicate before annotating
PXD074689	include	Small label-free project; mapping must come from acquisition filenames	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD074689; files/all n=17	Q2	8	Cryptosporidium parvum iowa ii	17	12	raw	DDA	LFQ	Q Exactive HF	no	no	checksum.txt	simple	12	ms-proteomics	none_in_pride	no	Verify filename tokens resolve condition and replicate before annotating
