id	label	reason	evidence	queue	priority_score	organism	n_files_total	n_raw	raw_extensions	acquisition_mode	quant_mode	instruments	has_pride_metadata_file	has_deposited_sdrf	metadata_filenames	design_complexity	estimated_sdrf_rows	templates	publication	already_annotated	notes
PXD072950	hold	Acquisition files are bundled inside archives and are not listed individually	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD072950; files/all n=4	Q3	5	Homo sapiens (human)	4	0		DIA	LFQ	timsTOF HT	no	no	checksum.txt;Codex.xlsx	simple	0	ms-proteomics;human;dia-acquisition	none_in_pride	no	2 archive(s); inspect the FTP listing before annotating
PXD072978	hold	Acquisition files are bundled inside archives and are not listed individually	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD072978; files/all n=52	Q3	5	Homo sapiens (human)	52	0		DIA	LFQ	timsTOF SCP	no	no	DiaNN_report_files.zip	simple	0	ms-proteomics;human;dia-acquisition	none_in_pride	no	2 archive(s); inspect the FTP listing before annotating
PXD073707	hold	Acquisition files are bundled inside archives and are not listed individually	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD073707; files/all n=3	Q3	5	Homo sapiens (human)	3	0		DIA	LFQ	timsTOF Pro 2	no	no	checksum.txt;searchdata.csv	simple	0	ms-proteomics;human;dia-acquisition	none_in_pride	no	1 archive(s); inspect the FTP listing before annotating
PXD074176	hold	Acquisition files are bundled inside archives and are not listed individually	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD074176; files/all n=23	Q3	5	Homo sapiens (human)	23	0		DDA	LFQ	timsTOF Pro	no	no	checksum.txt	simple	0	ms-proteomics;human	none_in_pride	no	2 archive(s); inspect the FTP listing before annotating
PXD074495	hold	Acquisition files are bundled inside archives and are not listed individually	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD074495; files/all n=7	Q3	5	Rattus norvegicus (rat)	7	0		DIA	LFQ	TripleTOF 5600	no	no	checksum.txt;SWATH_result.txt	simple	0	ms-proteomics;vertebrates;dia-acquisition	none_in_pride	no	2 archive(s); inspect the FTP listing before annotating
PXD074635	hold	Acquisition files are bundled inside archives and are not listed individually	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD074635; files/all n=5	Q3	5	Homo sapiens (human)	5	0		DIA	LFQ	timsTOF fleX	no	no	Spectronaut_urine.7z;Spectronaut_tissue.7z	simple	0	ms-proteomics;human;dia-acquisition	none_in_pride	no	4 archive(s); inspect the FTP listing before annotating
PXD074729	hold	Acquisition files are bundled inside archives and are not listed individually	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD074729; files/all n=3	Q3	5	Homo sapiens (human)	3	0		DIA	LFQ	timsTOF Pro	no	no	checksum.txt;report.pg_matrix.tsv	simple	0	ms-proteomics;human;dia-acquisition;cell-lines	none_in_pride	no	1 archive(s); inspect the FTP listing before annotating
PXD074780	hold	Acquisition files are bundled inside archives and are not listed individually	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD074780; files/all n=18	Q3	5	Homo sapiens (human)	18	0		DIA	LFQ	ZenoTOF 7600	no	no	checksum.txt;HTR8_BPA_SW_01092025_Library.tsv	simple	0	ms-proteomics;human;dia-acquisition	none_in_pride	no	13 archive(s); inspect the FTP listing before annotating
PXD074830	hold	Acquisition files are bundled inside archives and are not listed individually	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD074830; files/all n=20	Q3	5	Homo sapiens (human)	20	0		DIA	LFQ	timsTOF HT	no	no	ELN377338_DIANN.zip;ELN451941_DIANN.zip;ELN411818_DIANN.zip	simple	0	ms-proteomics;human;dia-acquisition	none_in_pride	no	7 archive(s); inspect the FTP listing before annotating
PXD074963	hold	Acquisition files are bundled inside archives and are not listed individually	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD074963; files/all n=8	Q3	5	Homo sapiens (human)	8	0		DIA	LFQ	Synapt MS	no	no	FASTA_Complex_I_GABARAP.txt;Deuteration_tables_summary.xlsx;checksum.txt	simple	0	ms-proteomics;human;dia-acquisition	none_in_pride	no	4 archive(s); inspect the FTP listing before annotating
PXD074975	hold	Acquisition files are bundled inside archives and are not listed individually	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD074975; files/all n=6	Q3	5	Homo sapiens (human)	6	0		DIA	LFQ	timsTOF Pro 2	no	no	checksum.txt;3332_PRIDE.txt;3332_using_predicted_HUMANc_MC1_NoVarMods_350_1250_mbr.tsv	simple	0	ms-proteomics;human;dia-acquisition	none_in_pride	no	1 archive(s); inspect the FTP listing before annotating
PXD075511	hold	Acquisition files are bundled inside archives and are not listed individually	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD075511; files/all n=4	Q3	5	Listeria monocytogenes egd-e	4	0		DIA	LFQ	timsTOF Ultra 2	no	no	Key.xlsx;Listeria_monocytogenes_Results.tsv;checksum.txt	simple	0	ms-proteomics;dia-acquisition	none_in_pride	no	1 archive(s); inspect the FTP listing before annotating
PXD075565	hold	Acquisition files are bundled inside archives and are not listed individually	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD075565; files/all n=4	Q3	5	Escherichia coli	4	0		DIA	LFQ	timsTOF Pro	no	no	E_coli_K12_PQQ_PQQ4_competition_report.tsv;checksum.txt	simple	0	ms-proteomics;dia-acquisition	none_in_pride	no	1 archive(s); inspect the FTP listing before annotating
PXD076398	hold	Acquisition files are bundled inside archives and are not listed individually	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD076398; files/all n=8	Q3	5	Rattus norvegicus (rat)	8	0		DIA	LFQ	orbitrap	no	no	SCI-Protein.xlsx;SCI-Peptide.xlsx;checksum.txt	simple	0	ms-proteomics;vertebrates;dia-acquisition	none_in_pride	no	2 archive(s); inspect the FTP listing before annotating
PXD076608	hold	Acquisition files are bundled inside archives and are not listed individually	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD076608; files/all n=9	Q3	5	Homo sapiens (human)	9	0		DIA	LFQ	timsTOF Ultra	no	no	20250614_085323_Giorgia_phospho_HLA_Report.tsv;report.pg_matrix.tsv;checksum.txt	simple	0	ms-proteomics;human;dia-acquisition;cell-lines	none_in_pride	no	3 archive(s); inspect the FTP listing before annotating
PXD077610	hold	Acquisition files are bundled inside archives and are not listed individually	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD077610; files/all n=6	Q3	5	Homo sapiens (human)	6	0		DIA	LFQ	timsTOF Pro 2	no	no	checksum.txt;20230120_133822_Slot2-12_Report.xls;20230120_133822_Slot2-12_Report.setup.txt	simple	0	ms-proteomics;human;dia-acquisition	none_in_pride	no	1 archive(s); inspect the FTP listing before annotating
PXD078350	hold	Acquisition files are bundled inside archives and are not listed individually	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD078350; files/all n=7	Q3	5	Saccharomyces cerevisiae (baker's yeast);Escherichia coli;Homo sapiens (human)	7	0		DIA	LFQ	Mobilion MBI format;Agilent instrument model	no	no	meta-data_HYE.xlsx;checksum.txt	simple	0	ms-proteomics;dia-acquisition	none_in_pride	no	5 archive(s); inspect the FTP listing before annotating
PXD078617	hold	Acquisition files are bundled inside archives and are not listed individually	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD078617; files/all n=6	Q3	5	Homo sapiens (human)	6	0		DIA	LFQ	timsTOF Pro 2	no	no	4148-HUMANc-mbr.log.txt;4148-HUMANc-mbr-lib.tsv;4148_Experiment_PRIDE.xlsx	simple	0	ms-proteomics;human;dia-acquisition	none_in_pride	no	1 archive(s); inspect the FTP listing before annotating
PXD079406	hold	Acquisition files are bundled inside archives and are not listed individually	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD079406; files/all n=8	Q3	5	Sus scrofa domesticus (domestic pig)	8	0		DIA	LFQ	Orbitrap Astral Zoom	no	no	checksum.txt	simple	0	ms-proteomics;vertebrates;dia-acquisition	none_in_pride	no	6 archive(s); inspect the FTP listing before annotating
PXD015977	hold	Acquisition files are bundled inside archives and are not listed individually	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD015977; files/all n=2	Q3	4	Mus musculus (mouse)	2	0		DIA	LFQ	TripleTOF 5600	no	no		simple	0	ms-proteomics;vertebrates;dia-acquisition	none_in_pride	no	2 archive(s); inspect the FTP listing before annotating
PXD057118	hold	Acquisition files are bundled inside archives and are not listed individually	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD057118; files/all n=18	Q3	4	Homo sapiens (human)	18	0		DIA	TMT/iTRAQ/SILAC	timsTOF SCP;Orbitrap Astral	yes	no	Metadata.xlsx	simple	0	ms-proteomics;human;dia-acquisition	none_in_pride	no	6 archive(s); inspect the FTP listing before annotating
PXD059186	hold	Acquisition files are bundled inside archives and are not listed individually	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD059186; files/all n=148	Q3	4	Homo sapiens (human)	148	0		DIA	LFQ	TripleTOF 5600	no	no		simple	0	ms-proteomics;human;dia-acquisition;cell-lines	none_in_pride	no	2 archive(s); inspect the FTP listing before annotating
PXD059919	hold	Acquisition files are bundled inside archives and are not listed individually	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD059919; files/all n=8	Q3	4	Homo sapiens (human)	8	0		DIA	LFQ	timsTOF HT	no	no		simple	0	ms-proteomics;human;dia-acquisition	none_in_pride	no	4 archive(s); inspect the FTP listing before annotating
PXD061007	hold	Acquisition files are bundled inside archives and are not listed individually	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD061007; files/all n=9	Q3	4	Bos taurus (bovine)	9	0		DIA	LFQ	timsTOF Pro	no	no		simple	0	ms-proteomics;vertebrates;dia-acquisition	none_in_pride	no	9 archive(s); inspect the FTP listing before annotating
PXD061265	hold	Acquisition files are bundled inside archives and are not listed individually	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD061265; files/all n=2	Q3	4	Homo sapiens (human)	2	0		DIA	LFQ	timsTOF Pro 2	no	no		simple	0	ms-proteomics;human;dia-acquisition	none_in_pride	no	2 archive(s); inspect the FTP listing before annotating
PXD061610	hold	Acquisition files are bundled inside archives and are not listed individually	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD061610; files/all n=7	Q3	4	Homo sapiens (human)	7	0		DIA	LFQ	timsTOF HT	no	no		simple	0	ms-proteomics;human;dia-acquisition;cell-lines	none_in_pride	no	6 archive(s); inspect the FTP listing before annotating
PXD062127	hold	Acquisition files are bundled inside archives and are not listed individually	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD062127; files/all n=10	Q3	4	Homo sapiens (human)	10	0		DIA	LFQ	TripleTOF 5600	no	no		simple	0	ms-proteomics;human;dia-acquisition	none_in_pride	no	2 archive(s); inspect the FTP listing before annotating
PXD062203	hold	Acquisition files are bundled inside archives and are not listed individually	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD062203; files/all n=9	Q3	4	Homo sapiens (human)	9	0		DIA	LFQ	timsTOF SCP	no	no		simple	0	ms-proteomics;human;dia-acquisition	none_in_pride	no	4 archive(s); inspect the FTP listing before annotating
PXD062684	hold	Acquisition files are bundled inside archives and are not listed individually	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD062684; files/all n=5	Q3	4	Mus musculus (mouse)	5	0		DIA	LFQ	timsTOF fleX	no	no		simple	0	ms-proteomics;vertebrates;dia-acquisition	none_in_pride	no	5 archive(s); inspect the FTP listing before annotating
PXD063320	hold	Acquisition files are bundled inside archives and are not listed individually	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD063320; files/all n=8	Q3	4	Homo sapiens (human)	8	0		DIA	LFQ	timsTOF Pro 2	no	no		simple	0	ms-proteomics;human;dia-acquisition	none_in_pride	no	8 archive(s); inspect the FTP listing before annotating
PXD066019	hold	Neither acquisition nor quantitation mode could be determined	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD066019; files/all n=43	Q3	4	Homo sapiens (human)	43	40	raw	unknown	unknown	Orbitrap Astral	yes	no	DesignPRIDE.xlsx	moderate	40	ms-proteomics;human;cell-lines	none_in_pride	no	
PXD068528	hold	Acquisition files are bundled inside archives and are not listed individually	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD068528; files/all n=25	Q3	4	Homo sapiens (human)	25	0		DIA	LFQ	Orbitrap Astral	no	no		simple	0	ms-proteomics;human;dia-acquisition;cell-lines	none_in_pride	no	25 archive(s); inspect the FTP listing before annotating
PXD068620	hold	Acquisition files are bundled inside archives and are not listed individually	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD068620; files/all n=19	Q3	3	Homo sapiens (human);Influenza a virus	19	0		DIA	TMT/iTRAQ/SILAC	timsTOF Ultra	no	no	checksum.txt	simple	0	ms-proteomics;dia-acquisition	none_in_pride	no	18 archive(s); inspect the FTP listing before annotating
PXD081287	hold	Acquisition files are bundled inside archives and are not listed individually	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD081287; files/all n=19	Q3	3	Oryza sativa (rice)	19	0		DDA	unknown	time-of-flight	no	no	checksum.txt	simple	0	ms-proteomics;plants	none_in_pride	no	6 archive(s); inspect the FTP listing before annotating
PXD060216	hold	Acquisition files are bundled inside archives and are not listed individually	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD060216; files/all n=4	Q3	2	Homo sapiens (human)	4	0		DIA	TMT/iTRAQ/SILAC	Orbitrap Eclipse;timsTOF HT	no	no		simple	0	ms-proteomics;human;dia-acquisition	none_in_pride	no	4 archive(s); inspect the FTP listing before annotating
