id	label	reason	evidence	queue	priority_score	organism	n_files_total	n_raw	raw_extensions	acquisition_mode	quant_mode	instruments	has_pride_metadata_file	has_deposited_sdrf	metadata_filenames	design_complexity	estimated_sdrf_rows	templates	publication	already_annotated	notes
PXD062227	include	Small label-free project with a public design or sample sheet	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD062227; files/all n=20	Q1	7	Homo sapiens (human)	20	15	d.zip	DIA	LFQ	timsTOF Pro	yes	no	sample_manifest.xlsx	moderate	15	ms-proteomics;human;dia-acquisition	none_in_pride	no	
PXD062696	include	Small label-free project with a public design or sample sheet	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD062696; files/all n=32	Q1	7	Homo sapiens (human)	32	24	d.zip	DIA	LFQ	timsTOF Pro 2	yes	no	experiment_design.xlsx	moderate	24	ms-proteomics;human;dia-acquisition	none_in_pride	no	
PXD064577	include	Small label-free project with a public design or sample sheet	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD064577; files/all n=43	Q1	7	Macropus giganteus	43	18	wiff	DIA	LFQ	ZenoTOF 7600	yes	no	MSstats_quant_by_sample.csv;Roo_sperm_DIA-NN_report.pg_matrix.tsv;Roo_sperm_DIA-NN_report.tsv	moderate	18	ms-proteomics;dia-acquisition	none_in_pride	no	
PXD066110	include	Small label-free project with a public design or sample sheet	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD066110; files/all n=17	Q1	7	Homo sapiens (human)	17	15	d.zip	DIA	LFQ	timsTOF HT	yes	no	Chengrp_052325_061225_Sample_Metadata.csv	moderate	15	ms-proteomics;human;dia-acquisition;cell-lines	none_in_pride	no	
PXD067850	include	Small label-free project with a public design or sample sheet	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD067850; files/all n=23	Q1	7	Homo sapiens (human)	23	21	raw	DIA	LFQ	Orbitrap Astral	yes	no	Metadata_Jawahar.txt	moderate	21	ms-proteomics;human;dia-acquisition	none_in_pride	no	
PXD068003	include	Small label-free project with a public design or sample sheet	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD068003; files/all n=30	Q1	7	Homo sapiens (human)	30	24	raw	DIA	LFQ	Orbitrap Fusion Lumos	yes	no	annotation.txt	moderate	24	ms-proteomics;human;dia-acquisition	none_in_pride	no	
PXD069663	include	Small label-free project with a public design or sample sheet	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD069663; files/all n=18	Q1	7	Homo sapiens (human)	18	15	d.zip	DIA	LFQ	timsTOF Pro	yes	no	Sample_list.xlsx	moderate	15	ms-proteomics;human;dia-acquisition	none_in_pride	no	
PXD070177	include	Small label-free project with a public design or sample sheet	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD070177; files/all n=20	Q1	7	Rattus norvegicus (rat)	20	16	d.zip	DDA	LFQ	Bruker Daltonics timsTOF series	yes	no	experiment_annotation.tsv	moderate	16	ms-proteomics;vertebrates	none_in_pride	no	
PXD070306	include	Small label-free project with a public design or sample sheet	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD070306; files/all n=20	Q1	7	Mus musculus (mouse)	20	17	raw	DIA	LFQ	Orbitrap Astral	yes	no	SampleLabels.txt	moderate	17	ms-proteomics;vertebrates;dia-acquisition	none_in_pride	no	
PXD070326	include	Small label-free project with a public design or sample sheet	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD070326; files/all n=54	Q1	7	Homo sapiens (human)	54	20	raw	DIA	LFQ	Orbitrap Exploris 480	yes	no	experiment_annotation_Nterminome_Legumain.tsv;experiment_annotation_Nterminome_Trypsin.tsv	moderate	20	ms-proteomics;human;dia-acquisition	none_in_pride	no	
PXD071007	include	Small label-free project with a public design or sample sheet	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD071007; files/all n=48	Q1	7	Pseudomonas aeruginosa pa14;Bacteria	48	23	raw	DDA	LFQ	Q Exactive HF	yes	no	Quant_all_samples.xlsx	moderate	23	ms-proteomics	none_in_pride	no	
PXD071580	include	Small label-free project with a public design or sample sheet	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD071580; files/all n=30	Q1	7	Homo sapiens (human)	30	24	raw	DIA	LFQ	Orbitrap Fusion Lumos	yes	no	Sample_Matrix.xlsx	moderate	24	ms-proteomics;human;dia-acquisition	none_in_pride	no	
PXD071641	include	Small label-free project with a public design or sample sheet	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD071641; files/all n=43	Q1	7	Homo sapiens (human)	43	24	d.zip	DIA	LFQ	timsTOF fleX	yes	no	04082025-24samples-report-first-pass.parquet;04082025-24samples-report-first-pass.manifest.txt;04082025-24samples-report.pr_matrix.tsv	moderate	24	ms-proteomics;human;dia-acquisition;cell-lines	none_in_pride	no	
PXD071724	include	Small label-free project with a public design or sample sheet	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD071724; files/all n=22	Q1	7	Homo sapiens (human)	22	18	raw	DIA	LFQ	Q Exactive HF	yes	no	DIA-NN_output.zip;Design.xlsx	moderate	18	ms-proteomics;human;dia-acquisition	none_in_pride	no	
PXD071885	include	Small label-free project with a public design or sample sheet	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD071885; files/all n=23	Q1	7	Nicotiana benthamiana	23	18	raw	DIA	LFQ	Orbitrap Fusion Lumos	yes	no	Sample_Legend_and_LC-MS_Settings_v01.docx	moderate	18	ms-proteomics;dia-acquisition	none_in_pride	no	
PXD071930	include	Small label-free project with a public design or sample sheet	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD071930; files/all n=19	Q1	7	Homo sapiens (human)	19	16	d.zip	DIA	LFQ	timsTOF Pro	yes	no	Sample_List.xlsx	moderate	16	ms-proteomics;human;dia-acquisition	none_in_pride	no	
PXD071931	include	Small label-free project with a public design or sample sheet	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD071931; files/all n=28	Q1	7	Mus musculus (mouse)	28	15	raw	DDA	LFQ	Q Exactive HF	yes	no	KinomeMetadata.xlsx	moderate	15	ms-proteomics;vertebrates	none_in_pride	no	
PXD072230	include	Small label-free project with a public design or sample sheet	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD072230; files/all n=17	Q1	7	Homo sapiens (human)	17	13	d.zip	DIA	LFQ	timsTOF Ultra 2	yes	no	DIANN_results.zip;sample_annotation.txt	moderate	13	ms-proteomics;human;dia-acquisition	none_in_pride	no	
PXD072869	include	Small label-free project with a public design or sample sheet	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD072869; files/all n=61	Q1	7	Homo sapiens (human)	61	24	d.zip	DIA	LFQ	timsTOF Ultra	yes	no	sampleInfo.txt	moderate	24	ms-proteomics;human;dia-acquisition	none_in_pride	no	
PXD073353	include	Small label-free project with a public design or sample sheet	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD073353; files/all n=25	Q1	7	Homo sapiens (human)	25	18	raw	DIA	LFQ	Orbitrap Exploris 480	yes	no	MS24037_Sample_to_Data_file_format.xlsx	moderate	18	ms-proteomics;human;dia-acquisition	none_in_pride	no	
PXD073390	include	Small label-free project with a public design or sample sheet	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD073390; files/all n=25	Q1	7	Homo sapiens (human)	25	18	raw	DIA	LFQ	Orbitrap Exploris 480	yes	no	Sample_to_Data_file_format.xlsx	moderate	18	ms-proteomics;human;dia-acquisition	none_in_pride	no	
PXD073955	include	Small label-free project with a public design or sample sheet	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD073955; files/all n=31	Q1	7	Penicillium oxalicum	31	24	raw	DIA	LFQ	Q Exactive HF	yes	no	HP7-1_annotation.fasta	moderate	24	ms-proteomics;dia-acquisition	none_in_pride	no	
PXD074057	include	Small label-free project with a public design or sample sheet	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD074057; files/all n=38	Q1	7	Homo sapiens (human)	38	18	raw	DDA	LFQ	Orbitrap Fusion Lumos	yes	no	sampletodatafile_LS.txt	moderate	18	ms-proteomics;human	none_in_pride	no	
PXD075585	include	Small label-free project with a public design or sample sheet	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD075585; files/all n=17	Q1	7	Mus musculus (mouse)	17	14	raw	DIA	LFQ	Orbitrap Astral	yes	no	SampleLabels.txt	moderate	14	ms-proteomics;vertebrates;dia-acquisition	none_in_pride	no	
PXD076099	include	Small label-free project with a public design or sample sheet	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD076099; files/all n=21	Q1	7	Mus musculus (mouse)	21	18	raw	DIA	LFQ	quadrupole orbitrap astral instrument	yes	no	20260318_151204_PCF000581-KJ-allSamples-Final_ProteinList.csv;Experimental_design.docx	moderate	18	ms-proteomics;vertebrates;dia-acquisition	none_in_pride	no	
PXD076795	include	Small label-free project with a public design or sample sheet	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD076795; files/all n=40	Q1	7	Homo sapiens (human)	40	18	raw	DDA	LFQ	Orbitrap Fusion Lumos	yes	no	experiment_annotation.tsv	moderate	18	ms-proteomics;human;cell-lines	none_in_pride	no	
PXD077710	include	Small label-free project with a public design or sample sheet	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD077710; files/all n=24	Q1	7	Mus musculus (mouse)	24	20	raw	DIA	LFQ	Orbitrap Astral	yes	no	sample_metadata_labels.txt	moderate	20	ms-proteomics;vertebrates;dia-acquisition	none_in_pride	no	
PXD078003	include	Small label-free project with a public design or sample sheet	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD078003; files/all n=36	Q1	7	Desulfuromonas acetexigens	36	19	raw	DIA	LFQ	Orbitrap Exploris 480	yes	no	Experimental_annotation.csv	moderate	19	ms-proteomics;dia-acquisition	none_in_pride	no	
PXD079332	include	Small label-free project with a public design or sample sheet	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD079332; files/all n=19	Q1	7	Mus musculus (mouse)	19	16	raw	DIA	LFQ	LTQ Orbitrap	yes	no	diann-output.tsv;File_name_to_sample.tsv	moderate	16	ms-proteomics;vertebrates;dia-acquisition	none_in_pride	no	
PXD024324	include	Small label-free project with a public design or sample sheet	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD024324; files/all n=33	Q1	6	Homo sapiens (human)	33	28	raw	DIA	LFQ	Q Exactive HF	yes	no	sample_labeling.xlsx;Spectronaut_search.zip	moderate	28	ms-proteomics;human;dia-acquisition	none_in_pride	no	
PXD033095	include	Small label-free project with a public design or sample sheet	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD033095; files/all n=38	Q1	6	Mus musculus (mouse)	38	29	raw.zip	DIA	LFQ	Q Exactive	yes	no	sample_metadata.xlsx	moderate	29	ms-proteomics;vertebrates;dia-acquisition	none_in_pride	no	
PXD040305	include	Small label-free project with a public design or sample sheet	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD040305; files/all n=32	Q1	6	Sus scrofa domesticus (domestic pig)	32	25	raw	DIA	LFQ	Q Exactive HF-X	yes	no	Experimental_design.pdf	moderate	25	ms-proteomics;vertebrates;dia-acquisition	none_in_pride	no	
PXD047814	include	Small label-free project with a public design or sample sheet	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD047814; files/all n=38	Q1	6	Mus musculus (mouse)	38	33	raw	DIA	LFQ	Q Exactive HF	yes	no	SampleKey.docx	moderate	33	ms-proteomics;vertebrates;dia-acquisition	none_in_pride	no	
PXD049383	include	Small label-free project with a public design or sample sheet	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD049383; files/all n=86	Q1	6	Homo sapiens (human)	86	28	wiff	DIA	LFQ	TripleTOF 5600+	yes	no	Samples.to.file.names.guide.txt	moderate	28	ms-proteomics;human;dia-acquisition	none_in_pride	no	
PXD050950	include	Small label-free project with a public design or sample sheet	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD050950; files/all n=82	Q1	6	Homo sapiens (human)	82	34	raw	DIA	LFQ	Orbitrap Exploris 480	yes	no	Sample_annotation.csv	moderate	34	ms-proteomics;human;dia-acquisition	none_in_pride	no	
PXD053085	include	Small label-free project with a public design or sample sheet	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD053085; files/all n=91	Q1	6	Homo sapiens (human)	91	27	wiff	DIA	LFQ	TripleTOF 5600	yes	no	EXP1_and_EXP3_DIA_ANNOTATION.csv;EXP2_DIA_ANNOTATION.csv	moderate	27	ms-proteomics;human;dia-acquisition;cell-lines	none_in_pride	no	
PXD054270	include	Small label-free project with a public design or sample sheet	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD054270; files/all n=77	Q1	6	Homo sapiens (human)	77	30	wiff.zip	DIA	LFQ	ZenoTOF 7600	yes	no	DIA_experimental_design_MCF001695.txt	moderate	30	ms-proteomics;human;dia-acquisition	none_in_pride	no	
PXD055852	include	Small label-free project with a public design or sample sheet	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD055852; files/all n=36	Q1	6	Homo sapiens (human)	36	28	d.zip	DIA	LFQ	timsTOF Ultra	yes	no	SampleMapping.xlsx	moderate	28	ms-proteomics;human;dia-acquisition	none_in_pride	no	
PXD056188	include	Small label-free project with a public design or sample sheet	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD056188; files/all n=31	Q1	6	Mus musculus (mouse)	31	28	d.zip	DIA	LFQ	timsTOF Pro	yes	no	Sample_List_Npc1cKOxCx3cr1Cre.xlsx;DIA-NN_cerebellum.zip;DIA-NN_cerebrum_stem.zip	moderate	28	ms-proteomics;vertebrates;dia-acquisition	none_in_pride	no	
PXD058818	include	Small label-free project with a public design or sample sheet	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD058818; files/all n=84	Q1	6	Homo sapiens (human);Mus musculus (mouse)	84	29	raw	DIA	LFQ	timsTOF Pro 2;Q Exactive	yes	no	Sample_coding_C2C12_total.txt;Sample_coding_DIAphospho.txt	moderate	29	ms-proteomics;dia-acquisition	none_in_pride	no	
PXD059451	include	Small label-free project with a public design or sample sheet	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD059451; files/all n=140	Q1	6	Homo sapiens (human)	140	42	d.zip;raw;wiff	DIA	LFQ	Orbitrap Fusion Lumos;timsTOF Pro 2;ZenoTOF 7600	yes	no	Sample_file_annotations.xlsx;Orbit_DIANN_report.tsv;ZenoTOF_DIANN_report.tsv	moderate	42	ms-proteomics;human;dia-acquisition	none_in_pride	no	
PXD061238	include	Small label-free project with a public design or sample sheet	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD061238; files/all n=36	Q1	6	Mus musculus (mouse)	36	30	d.zip	DIA	LFQ	timsTOF Pro	yes	no	Read_Me_Sample_Information.xlsx	moderate	30	ms-proteomics;vertebrates;dia-acquisition	none_in_pride	no	
PXD061569	include	Small label-free project with a public design or sample sheet	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD061569; files/all n=57	Q1	6	Homo sapiens (human)	57	36	d.zip	DIA	LFQ	timsTOF fleX	yes	no	experiment_annotation_metadata.tsv	moderate	36	ms-proteomics;human;dia-acquisition	none_in_pride	no	
PXD061932	include	Small label-free project with a public design or sample sheet	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD061932; files/all n=44	Q1	6	Mus musculus (mouse)	44	41	d.zip	DIA	LFQ	timsTOF Pro	yes	no	output_DIANN.zip;Sample_list_with_grouping.xlsx	moderate	41	ms-proteomics;vertebrates;dia-acquisition	none_in_pride	no	
PXD064638	include	Small label-free project with a public design or sample sheet	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD064638; files/all n=38	Q1	6	Mus musculus (mouse)	38	36	d.zip	DIA	LFQ	maXis	yes	no	AE133DA_SampleMeta.xlsx	moderate	36	ms-proteomics;vertebrates;dia-acquisition	none_in_pride	no	
PXD065022	include	Small label-free project with a public design or sample sheet	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD065022; files/all n=41	Q1	6	Treponema pallidum subsp. pallidum	41	27	d.zip	DIA	LFQ	timsTOF Pro	yes	no	RAST_DIANN_FASTA.zip;RAST_DIANN_main_search.zip;ORF_DIANN_FASTA.zip	moderate	27	ms-proteomics;dia-acquisition	none_in_pride	no	
PXD065438	include	Small label-free project with a public design or sample sheet	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD065438; files/all n=37	Q1	6	Mus musculus (mouse)	37	30	d.zip;raw	DIA	LFQ	Orbitrap Exploris 480;timsTOF Pro	yes	no	Sample_List.xlsx	moderate	30	ms-proteomics;vertebrates;dia-acquisition	none_in_pride	no	
PXD065447	include	Small label-free project with a public design or sample sheet	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD065447; files/all n=40	Q1	6	Saccharomyces cerevisiae (baker's yeast)	40	38	d.zip	DIA	LFQ	timsTOF Pro	yes	no	Sample_table.xlsx	moderate	38	ms-proteomics;dia-acquisition	none_in_pride	no	
PXD065656	include	Small label-free project with a public design or sample sheet	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD065656; files/all n=32	Q1	6	Homo sapiens (human)	32	29	d.zip	DIA	LFQ	timsTOF HT	yes	no	group_and_sample_names_final.xlsx	moderate	29	ms-proteomics;human;dia-acquisition	none_in_pride	no	
PXD066047	include	Small label-free project with a public design or sample sheet	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD066047; files/all n=37	Q1	6	Homo sapiens (human);Mus musculus (mouse)	37	25	raw	DIA	LFQ	Orbitrap Exploris 480	yes	no	DesignPRIDE.xlsx	moderate	25	ms-proteomics;dia-acquisition	none_in_pride	no	
PXD066612	include	Small label-free project with a public design or sample sheet	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD066612; files/all n=50	Q1	6	Pocillopora verrucosa	50	47	d.zip	DIA	LFQ	timsTOF Pro 2	yes	no	20240309_130157_Coral2024_P_B_47sample.sne	moderate	47	ms-proteomics;dia-acquisition	none_in_pride	no	
PXD067041	include	Small label-free project with a public design or sample sheet	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD067041; files/all n=99	Q1	6	Pseudomonas aeruginosa pa14	99	48	wiff	DIA	LFQ	ZenoTOF 7600	yes	no	241206_RachaelDuodu_9to24_samples_report-lib.parquet	moderate	48	ms-proteomics;dia-acquisition	none_in_pride	no	
PXD067936	include	Small label-free project with a public design or sample sheet	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD067936; files/all n=43	Q1	6	Homo sapiens (human)	43	38	raw	DIA	LFQ	Orbitrap Exploris 480	yes	no	sample_description.xlsx	moderate	38	ms-proteomics;human;dia-acquisition;cell-lines	none_in_pride	no	
PXD067993	include	Small label-free project with a public design or sample sheet	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD067993; files/all n=48	Q1	6	Bacteria;Staphylococcus aureus	48	32	raw	DIA	LFQ	Orbitrap Exploris 480	yes	no	20250107_JSNZ_wt_FunGeneFasta_curatedPseudo_DIA_N15_all_samples_Report_C_FunGene_complex_fasta.tsv	moderate	32	ms-proteomics;dia-acquisition	none_in_pride	no	
PXD068381	include	Small label-free project with a public design or sample sheet	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD068381; files/all n=33	Q1	6	Homo sapiens (human)	33	27	raw	DIA	LFQ	Orbitrap Exploris 480	yes	no	experimental_design.tsv	moderate	27	ms-proteomics;human;dia-acquisition;cell-lines	none_in_pride	no	
PXD068388	include	Small label-free project with a public design or sample sheet	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD068388; files/all n=100	Q1	6	Saccharomyces cerevisiae (baker's yeast)	100	48	raw	DIA	LFQ	Orbitrap Eclipse	yes	no	Phosphoproteome_RawRunAnnotations.csv;Phosphoproteome_DIANNreport.parquet	moderate	48	ms-proteomics;dia-acquisition	none_in_pride	no	
PXD068526	include	Small label-free project with a public design or sample sheet	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD068526; files/all n=31	Q1	6	Homo sapiens (human)	31	28	raw	DIA	LFQ	Orbitrap Eclipse	yes	no	sample-keys.xlsx	moderate	28	ms-proteomics;human;dia-acquisition	none_in_pride	no	
PXD068671	include	Small label-free project with a public design or sample sheet	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD068671; files/all n=51	Q1	6	Homo sapiens (human)	51	46	raw	DIA	LFQ	Orbitrap Ascend	yes	no	experimental_design_global.txt;experimental_design_acetyl.txt	moderate	46	ms-proteomics;human;dia-acquisition	none_in_pride	no	
PXD069869	include	Small label-free project with a public design or sample sheet	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD069869; files/all n=49	Q1	6	Homo sapiens (human)	49	39	raw	DIA	LFQ	Orbitrap Exploris 480	yes	no	PLK057_PLK068_sample_IDs.txt	moderate	39	ms-proteomics;human;dia-acquisition	none_in_pride	no	
PXD070221	include	Small label-free project with a public design or sample sheet	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD070221; files/all n=44	Q1	6	Homo sapiens (human)	44	40	d.zip	DIA	LFQ	timsTOF	yes	no	Quantitification_ALLSAMPLES_NONnormalized_SOL2023029_Report.tsv;sample_metadata.tsv	moderate	40	ms-proteomics;human;dia-acquisition;cell-lines	none_in_pride	no	
PXD070232	include	Small label-free project with a public design or sample sheet	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD070232; files/all n=71	Q1	6	Homo sapiens (human)	71	32	raw	DIA	LFQ	Orbitrap Astral	yes	no	CombsC_20250305_04_DIA_SampleList.csv	moderate	32	ms-proteomics;human;dia-acquisition	none_in_pride	no	
PXD070255	include	Small label-free project with a public design or sample sheet	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD070255; files/all n=37	Q1	6	Rattus norvegicus (rat)	37	33	d.zip	DDA	LFQ	Bruker Daltonics timsTOF series	yes	no	experiment_annotation_female_K48.tsv	moderate	33	ms-proteomics;vertebrates	none_in_pride	no	
PXD070314	include	Small label-free project with a public design or sample sheet	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD070314; files/all n=38	Q1	6	Rattus norvegicus (rat)	38	34	d.zip	DDA	LFQ	Bruker Daltonics timsTOF series	yes	no	experiment_annotation_K48_male.tsv	moderate	34	ms-proteomics;vertebrates	none_in_pride	no	
PXD070431	include	Small label-free project with a public design or sample sheet	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD070431; files/all n=53	Q1	6	Homo sapiens (human)	53	48	raw	DIA	LFQ	Orbitrap Fusion Lumos	yes	no	Sample_Legend_and_LC-MS_Settings_v01.docx	moderate	48	ms-proteomics;human;dia-acquisition	none_in_pride	no	
PXD070849	include	Small label-free project with a public design or sample sheet	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD070849; files/all n=38	Q1	6	Homo sapiens (human)	38	36	raw	DIA	LFQ	Orbitrap Exploris 480	yes	no	DN03_AllSamples_50cm.zip	moderate	36	ms-proteomics;human;dia-acquisition	none_in_pride	no	
PXD070915	include	Small label-free project with a public design or sample sheet	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD070915; files/all n=50	Q1	6	Mus musculus (mouse)	50	40	raw	DIA	LFQ	Q Exactive HF	yes	no	Sample_Matrix.xlsx	moderate	40	ms-proteomics;vertebrates;dia-acquisition	none_in_pride	no	
PXD071177	include	Small label-free project with a public design or sample sheet	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD071177; files/all n=34	Q1	6	Homo sapiens (human)	34	30	raw	DIA	LFQ	Q Exactive HF-X	yes	no	Sample_List.txt	moderate	30	ms-proteomics;human;dia-acquisition	none_in_pride	no	
PXD071329	include	Small label-free project with a public design or sample sheet	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD071329; files/all n=30	Q1	6	Dictyostelium discoideum (slime mold)	30	25	d.zip	DIA	LFQ	timsTOF HT	yes	no	DIANN220_bulk_proteome.zip;sample_metadata_PRIDE_biot.xlsx;sample_metadata_PRIDE.xlsx	moderate	25	ms-proteomics;dia-acquisition	none_in_pride	no	
PXD071954	include	Small label-free project with a public design or sample sheet	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD071954; files/all n=54	Q1	6	Homo sapiens (human)	54	48	raw	DDA	LFQ	Q Exactive HF	yes	no	mqpar.xml;experimentalDesignTemplate.txt	moderate	48	ms-proteomics;human;cell-lines	none_in_pride	no	
PXD072143	include	Small label-free project with a public design or sample sheet	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD072143; files/all n=32	Q1	6	Homo sapiens (human)	32	27	d.zip	DIA	LFQ	timsTOF HT	yes	no	20250513_220157_NET_samples_250513_Report.tsv	moderate	27	ms-proteomics;human;dia-acquisition	none_in_pride	no	
PXD072456	include	Small label-free project with a public design or sample sheet	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD072456; files/all n=39	Q1	6	Homo sapiens (human);Mus musculus (mouse)	39	30	raw	DIA	LFQ	Orbitrap Eclipse	yes	no	P2025_024_KLF15_PP_Sample_Description.xlsx;P2025_024_KLF15_PP_DIANN_Results.zip;P2025_024_KLF15_IP_Sample_Description.txt	moderate	30	ms-proteomics;dia-acquisition	none_in_pride	no	
PXD072524	include	Small label-free project with a public design or sample sheet	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD072524; files/all n=49	Q1	6	Bacteroides thetaiotaomicron;Peptoclostridium difficile (strain 630) (clostridium difficile);Agathobacter rectalis	49	36	d.zip	DIA	LFQ	timsTOF Pro 2	yes	no	BenchmarkDataset_sampleMap.csv	moderate	36	ms-proteomics;dia-acquisition	none_in_pride	no	
PXD073018	include	Small label-free project with a public design or sample sheet	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD073018; files/all n=35	Q1	6	Homo sapiens (human)	35	31	d.zip;raw	DIA	LFQ	Orbitrap Fusion Lumos;timsTOF Pro	yes	no	Sample_overview.xlsx;DIANN_singleMIIoocytes.zip	moderate	31	ms-proteomics;human;dia-acquisition	none_in_pride	no	
PXD073409	include	Small label-free project with a public design or sample sheet	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD073409; files/all n=53	Q1	6	Homo sapiens (human)	53	45	raw	DIA	LFQ	Orbitrap Exploris 480	yes	no	Ref10495_platedesign_20260112.xlsx;README_Ref10495_SpectronautResultFile_PRIDE.txt	moderate	45	ms-proteomics;human;dia-acquisition	none_in_pride	no	
PXD073471	include	Small label-free project with a public design or sample sheet	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD073471; files/all n=32	Q1	6	Vishniacozyma dimennae	32	24	raw	unknown	LFQ	Q Exactive HF	yes	no	mqpar_blapla.xml	moderate	24	ms-proteomics	none_in_pride	no	
PXD074238	include	Small label-free project with a public design or sample sheet	PRIDE https://www.ebi.ac.uk/pride/ws/archive/v3/projects/PXD074238; files/all n=54	Q1	6	Abramis brama;Ligula intestinalis	54	24	d.zip	unknown	LFQ	timsTOF Pro	yes	no	Samples.docx	moderate	24	ms-proteomics	none_in_pride	no	
